qd1,qd2,phrase1,phrase2,label
25959,25960,he never had no busi wee here so he never come not be noth but a mule,becaus a fellow can see ever now and then that children have more sens than him,faulkner
25961,25962,but he dont like to admit it to them until they have beard,then we wa over and we stood there look at cash turn the wagon around,faulkner
25963,25964,we watch them drive back down the road to where the trail tame oil into the bottom,it is sacr on me,faulkner
25965,25966,i know you begrudg it but she will bless you in heaven,well they got to finish circumv the land befor they can dare the water i said,faulkner
25967,25968,come on,it s the turn back he said,faulkner
25969,25970,it aint no luck in turn back,he wa stand there hump mourn look at the empti road beyond the swag and sway bridg,faulkner
25971,25972,and that gal too with the lunch basket on one arm and that packag under the other,just go to town,faulkner
25973,25974,bent on it they would risk the fire and the earth and the water and all just to eat a sack of banana,you ought to laid over a day i said,faulkner
25975,25976,it would a fell some by morn,it mought not a rain tonight and it cant get no higher,faulkner
25977,25978,i give my promis he say,it talk up to us in a murmur becom ceaseless and myriad the yellow surfac dimpl monstrous into fade swirl travel along the surfac for an instant silent imperman and profoundli signific as though just beneath the surfac someth huge and aliv wake for a moment of lazi alert out of and into light slumber again,faulkner
25979,25980,it cluck and murmur among the spoke and about the mule knee yellow skum with flotsam and with thick soil gout of foam as though it had sweat lather like a driven hors,through the undergrowth it goe with a plaintiv sound a muse sound in it the unwind cane and sapl lean as befor a littl gale sway without reflect as though suspend on invis wire from the branch overhead,faulkner
25981,25982,abov the ceaseless surfac they stand tree cane vine rootless sever from the earth spectral abov a scene of immens yet circumscrib desol fill with the voic of the wast and mourn water,cash and i sit in die wagon jewel sit the hors at the off rear wheel,faulkner
25983,25984,the hors is trembl it eye roll wild and babyblu in it long pink face it breath stertor like groan,he sit erect pois look quietli and steadili and quickli thi way and that hi face calm a littl pale alert,faulkner
25985,25986,cash s face is also grave compos he and i look at one anoth with long probe look look that plung unimped through one anoth s eye and into the ultim secret place where for an instant cash and darl crouch flagrant and unabash in all the old terror and the old forebod alert and secret and without shame,when we speak our voic are quiet detach,faulkner
25987,25988,i reckon we re still in the road all right,tull taken and cut them two big whiteoak,faulkner
25989,25990,i heard tell how at high water in the old day they use to line up the ford by them tree,i reckon he did that two year ago when he wa log down here,faulkner
25991,25992,i reckon he never thought that anybodi would ever use thi ford again,i reckon not,faulkner
25993,25994,ye it must have been then,he cut a sight of timber outen here then,faulkner
25995,25996,pay off that mortgag with it i hear tell,ye,faulkner
25997,25998,ye i reckon so,i reckon vernon could have done that,faulkner
25999,26000,that s a fact,most folk that log in thi here countri they need a durn good farm to support the sawmil,faulkner
26001,26002,or mayb a store,but i reckon vernon could,faulkner
26003,26004,i reckon so,he s a sight,faulkner
26005,26006,ay,vernon is,faulkner
26007,26008,ye it must still be here,he never would have got that timber out of here if he had nt clean out that old road,faulkner
26009,26010,i reckon we are still on it,he look about quietli at the posit of the tree lean thi way and that look back along the floorless road shape vagu high in air by the posit of the lop and fell tree as if the road too had been soak free of earth and float upward to leav in it spectral trace a monument to a still more profound desol than thi abov which we now sit talk quietli of old secur and old trivial thing,faulkner
26011,26012,ye cash say not look at me,hi face is in profil as he look forward where jewel ha move on ahead,faulkner
26013,26014,he cant miss the river i say,he could nt miss see it fifti yard ahead,faulkner
26015,26016,cash doe not look at me hi face in profil if i d just suspicion it i could a come down last week and taken a sight on it,the bridg wa up then i say,faulkner
26017,26018,he doe not look at me,whitfield cross it ahorseback,faulkner
26019,26020,jewel look at us again hi express sober and alert and subdu,hi voic is quiet,faulkner
26021,26022,what you want me to do,i ought to come down last week and taken a sight on it cash say,faulkner
26023,26024,we could nt have known i say,there wa nt ani way for us to know,faulkner
26025,26026,ill ride on ahead jewel say,you can follow where i am,faulkner
26027,26028,he lift the hors,it shrink bow he lean to it speak to it lift it forward almost bodili it set it feet down with gingerli splash trembl breath harshli,faulkner
26029,26030,he speak to it murmur to it,go on he say,faulkner
26031,26032,i aint go to let noth hurt you,go on now,faulkner
26033,26034,jewel cash say,jewel doe not look back,faulkner
26035,26036,he lift the hors on,he can swim i say,faulkner
26037,26038,if he ll just give the hors time anyhow,when he wa born he had a bad time of it ma would sit in the lamplight hold him on a pillow on her lap,faulkner
26039,26040,we would wake and find her so,there would be no sound from them,faulkner
26041,26042,that pillow wa longer than him cash say,he is lean a littl forward i ought to come down last week and sight,faulkner
26043,26044,neither hi feet nor hi head would reach the end of it you could nt have known,i say,faulkner
26045,26046,i ought to done it he say,he lift the rein,faulkner
26047,26048,the mule move into the trace the wheel murmur aliv in the water,he look back and down at addi,faulkner
26049,26050,it aint on a balanc he say,at last the tree open against the open river jewel sit the hors half turn it belli deep now,faulkner
26051,26052,across the river we can see vernon and pa and vardaman and dewey dell vernon is wave at us wave us further downstream,we are too high up cash say,faulkner
26053,26054,vernon is shout too but we can not make out what he say for tie nois of the water,it run steadi and deep now tinbroken without sens of motion until a log come along turn slowli,faulkner
